X;workerid;proliferate.condition;samediff_mirrornorm;samediff;categories;failed_audio;failed_images;failed_video;internal_node_id;response;rt;sequence_id;same_mirror_normal;stimulus;success;time_elapsed;timeout;trial_index;trial_type;view_history;error;language
12511;39;condition1;S_T;S;M;;;;0.0-6.0-3.8;s;542;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12512;39;condition1;_;;;;;;0.0-6.0-0.9;;NA;0;;img2/jap/4.jpg;NA;93915;NA;48;image-keyboard-response;;NA;japanese
12513;39;condition1;_;;;;;;0.0-6.0-1.9;;NA;1;;+;NA;94223;NA;49;html-keyboard-response;;NA;japanese
12514;39;condition1;_;;;;;;0.0-6.0-2.9;;NA;2;;img2/jap/4.jpg;NA;94447;NA;50;image-keyboard-response;;NA;japanese
12515;39;condition1;S_T;S;J;;;;0.0-6.0-3.9;s;396;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12516;39;condition1;_;;;;;;0.0-6.0-0.10;;NA;0;;img2/Mfrench/6.jpg;NA;95068;NA;52;image-keyboard-response;;NA;japanese
12517;39;condition1;_;;;;;;0.0-6.0-1.10;;NA;1;;+;NA;95392;NA;53;html-keyboard-response;;NA;japanese
12518;39;condition1;_;;;;;;0.0-6.0-2.10;;NA;2;;img2/Mfrench/2.jpg;NA;95647;NA;54;image-keyboard-response;;NA;japanese
12519;39;condition1;D_M;D;R;;;;0.0-6.0-3.10;d;539;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12520;39;condition1;_;;;;;;0.0-6.0-0.11;;NA;0;;img2/Mfaces/7.jpg;NA;96398;NA;56;image-keyboard-response;;NA;japanese
12521;39;condition1;_;;;;;;0.0-6.0-1.11;;NA;1;;+;NA;96705;NA;57;html-keyboard-response;;NA;japanese
12522;39;condition1;_;;;;;;0.0-6.0-2.11;;NA;2;;img2/Mfaces/14.jpg;NA;96938;NA;58;image-keyboard-response;;NA;japanese
12523;39;condition1;D_M;D;H;;;;0.0-6.0-3.11;d;859;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12524;39;condition1;_;;;;;;0.0-6.0-0.12;;NA;0;;img2/Mjap/2.jpg;NA;98011;NA;60;image-keyboard-response;;NA;japanese
12525;39;condition1;_;;;;;;0.0-6.0-1.12;;NA;1;;+;NA;98329;NA;61;html-keyboard-response;;NA;japanese
12526;39;condition1;_;;;;;;0.0-6.0-2.12;;NA;2;;img2/Mjap/12.jpg;NA;98538;NA;62;image-keyboard-response;;NA;japanese
12527;39;condition1;D_M;D;J;;;;0.0-6.0-3.12;d;510;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12528;39;condition1;_;;;;;;0.0-6.0-0.13;;NA;0;;img2/Mjap/13.jpg;NA;99272;NA;64;image-keyboard-response;;NA;japanese
12529;39;condition1;_;;;;;;0.0-6.0-1.13;;NA;1;;+;NA;99577;NA;65;html-keyboard-response;;NA;japanese
12530;39;condition1;_;;;;;;0.0-6.0-2.13;;NA;2;;img2/Mjap/5.jpg;NA;99793;NA;66;image-keyboard-response;;NA;japanese
12531;39;condition1;D_M;D;J;;;;0.0-6.0-3.13;d;654;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12532;39;condition1;_;;;;;;0.0-6.0-0.14;;NA;0;;img2/false/2.jpg;NA;100655;NA;68;image-keyboard-response;;NA;japanese
12533;39;condition1;_;;;;;;0.0-6.0-1.14;;NA;1;;+;NA;100969;NA;69;html-keyboard-response;;NA;japanese
12534;39;condition1;_;;;;;;0.0-6.0-2.14;;NA;2;;img2/false/12.jpg;NA;101183;NA;70;image-keyboard-response;;NA;japanese
12535;39;condition1;D_T;D;M;;;;0.0-6.0-3.14;d;751;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12536;39;condition1;_;;;;;;0.0-6.0-0.15;;NA;0;;img2/tools/13.jpg;NA;102153;NA;72;image-keyboard-response;;NA;japanese
12537;39;condition1;_;;;;;;0.0-6.0-1.15;;NA;1;;+;NA;102465;NA;73;html-keyboard-response;;NA;japanese
12538;39;condition1;_;;;;;;0.0-6.0-2.15;;NA;2;;img2/tools/13.jpg;NA;102689;NA;74;image-keyboard-response;;NA;japanese
12539;39;condition1;S_T;S;O;;;;0.0-6.0-3.15;d;359;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12540;39;condition1;_;;;;;;0.0-6.0-0.16;;NA;0;;img2/Mtools/3.jpg;NA;103256;NA;76;image-keyboard-response;;NA;japanese
12541;39;condition1;_;;;;;;0.0-6.0-1.16;;NA;1;;+;NA;103565;NA;77;html-keyboard-response;;NA;japanese
12542;39;condition1;_;;;;;;0.0-6.0-2.16;;NA;2;;img2/Mtools/12.jpg;NA;103788;NA;78;image-keyboard-response;;NA;japanese
12543;39;condition1;D_M;D;O;;;;0.0-6.0-3.16;d;642;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12544;39;condition1;_;;;;;;0.0-6.0-0.17;;NA;0;;img2/Mfalse/14.jpg;NA;104654;NA;80;image-keyboard-response;;NA;japanese
12545;39;condition1;_;;;;;;0.0-6.0-1.17;;NA;1;;+;NA;104966;NA;81;html-keyboard-response;;NA;japanese
12546;39;condition1;_;;;;;;0.0-6.0-2.17;;NA;2;;img2/Mfalse/13.jpg;NA;105190;NA;82;image-keyboard-response;;NA;japanese
12547;39;condition1;D_M;D;M;;;;0.0-6.0-3.17;d;479;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12548;39;condition1;_;;;;;;0.0-6.0-0.18;;NA;0;;img2/false/6.jpg;NA;105894;NA;84;image-keyboard-response;;NA;japanese
12549;39;condition1;_;;;;;;0.0-6.0-1.18;;NA;1;;+;NA;106202;NA;85;html-keyboard-response;;NA;japanese
12550;39;condition1;_;;;;;;0.0-6.0-2.18;;NA;2;;img2/false/6.jpg;NA;106428;NA;86;image-keyboard-response;;NA;japanese
12551;39;condition1;S_T;S;M;;;;0.0-6.0-3.18;s;560;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12552;39;condition1;_;;;;;;0.0-6.0-0.19;;NA;0;;img2/Mjap/7.jpg;NA;107212;NA;88;image-keyboard-response;;NA;japanese
12553;39;condition1;_;;;;;;0.0-6.0-1.19;;NA;1;;+;NA;107521;NA;89;html-keyboard-response;;NA;japanese
12554;39;condition1;_;;;;;;0.0-6.0-2.19;;NA;2;;img2/Mjap/14.jpg;NA;107733;NA;90;image-keyboard-response;;NA;japanese
12555;39;condition1;D_M;D;J;;;;0.0-6.0-3.19;d;433;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12556;39;condition1;_;;;;;;0.0-6.0-0.20;;NA;0;;img2/tools/14.jpg;NA;108377;NA;92;image-keyboard-response;;NA;japanese
12557;39;condition1;_;;;;;;0.0-6.0-1.20;;NA;1;;+;NA;108692;NA;93;html-keyboard-response;;NA;japanese
12558;39;condition1;_;;;;;;0.0-6.0-2.20;;NA;2;;img2/tools/13.jpg;NA;108895;NA;94;image-keyboard-response;;NA;japanese
12559;39;condition1;D_T;D;O;;;;0.0-6.0-3.20;d;473;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12560;39;condition1;_;;;;;;0.0-6.0-0.21;;NA;0;;img2/false/12.jpg;NA;109582;NA;96;image-keyboard-response;;NA;japanese
12561;39;condition1;_;;;;;;0.0-6.0-1.21;;NA;1;;+;NA;109896;NA;97;html-keyboard-response;;NA;japanese
12562;39;condition1;_;;;;;;0.0-6.0-2.21;;NA;2;;img2/false/12.jpg;NA;110118;NA;98;image-keyboard-response;;NA;japanese
12563;39;condition1;S_T;S;M;;;;0.0-6.0-3.21;s;512;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12564;39;condition1;_;;;;;;0.0-6.0-0.22;;NA;0;;img2/faces/13.jpg;NA;110846;NA;100;image-keyboard-response;;NA;japanese
12565;39;condition1;_;;;;;;0.0-6.0-1.22;;NA;1;;+;NA;111156;NA;101;html-keyboard-response;;NA;japanese
12566;39;condition1;_;;;;;;0.0-6.0-2.22;;NA;2;;img2/faces/5.jpg;NA;111381;NA;102;image-keyboard-response;;NA;japanese
12567;39;condition1;D_T;D;H;;;;0.0-6.0-3.22;d;540;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12568;39;condition1;_;;;;;;0.0-6.0-0.23;;NA;0;;img2/french/7.jpg;NA;112137;NA;104;image-keyboard-response;;NA;japanese
12569;39;condition1;_;;;;;;0.0-6.0-1.23;;NA;1;;+;NA;112450;NA;105;html-keyboard-response;;NA;japanese
12570;39;condition1;_;;;;;;0.0-6.0-2.23;;NA;2;;img2/french/14.jpg;NA;112677;NA;106;image-keyboard-response;;NA;japanese
12571;39;condition1;D_T;D;R;;;;0.0-6.0-3.23;d;1076;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12572;39;condition1;_;;;;;;0.0-6.0-0.24;;NA;0;;img2/tools/11.jpg;NA;113971;NA;108;image-keyboard-response;;NA;japanese
12573;39;condition1;_;;;;;;0.0-6.0-1.24;;NA;1;;+;NA;114305;NA;109;html-keyboard-response;;NA;japanese
12574;39;condition1;_;;;;;;0.0-6.0-2.24;;NA;2;;img2/tools/11.jpg;NA;114521;NA;110;image-keyboard-response;;NA;japanese
12575;39;condition1;S_T;S;O;;;;0.0-6.0-3.24;s;487;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12576;39;condition1;_;;;;;;0.0-6.0-0.25;;NA;0;;img2/false/13.jpg;NA;115220;NA;112;image-keyboard-response;;NA;japanese
12577;39;condition1;_;;;;;;0.0-6.0-1.25;;NA;1;;+;NA;115528;NA;113;html-keyboard-response;;NA;japanese
12578;39;condition1;_;;;;;;0.0-6.0-2.25;;NA;2;;img2/false/13.jpg;NA;115736;NA;114;image-keyboard-response;;NA;japanese
12579;39;condition1;S_T;S;M;;;;0.0-6.0-3.25;s;405;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12580;39;condition1;_;;;;;;0.0-6.0-0.26;;NA;0;;img2/tools/1.jpg;NA;116353;NA;116;image-keyboard-response;;NA;japanese
12581;39;condition1;_;;;;;;0.0-6.0-1.26;;NA;1;;+;NA;116664;NA;117;html-keyboard-response;;NA;japanese
12582;39;condition1;_;;;;;;0.0-6.0-2.26;;NA;2;;img2/tools/6.jpg;NA;116888;NA;118;image-keyboard-response;;NA;japanese
12583;39;condition1;D_T;D;O;;;;0.0-6.0-3.26;d;487;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12584;39;condition1;_;;;;;;0.0-6.0-0.27;;NA;0;;img2/tools/2.jpg;NA;117587;NA;120;image-keyboard-response;;NA;japanese
12585;39;condition1;_;;;;;;0.0-6.0-1.27;;NA;1;;+;NA;117899;NA;121;html-keyboard-response;;NA;japanese
12586;39;condition1;_;;;;;;0.0-6.0-2.27;;NA;2;;img2/tools/2.jpg;NA;118105;NA;122;image-keyboard-response;;NA;japanese
12587;39;condition1;S_T;S;O;;;;0.0-6.0-3.27;s;588;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12588;39;condition1;_;;;;;;0.0-6.0-0.28;;NA;0;;img2/faces/8.jpg;NA;118905;NA;124;image-keyboard-response;;NA;japanese
12589;39;condition1;_;;;;;;0.0-6.0-1.28;;NA;1;;+;NA;119215;NA;125;html-keyboard-response;;NA;japanese
12590;39;condition1;_;;;;;;0.0-6.0-2.28;;NA;2;;img2/Mfaces/8.jpg;NA;119421;NA;126;image-keyboard-response;;NA;japanese
12591;39;condition1;S_M;S;H;;;;0.0-6.0-3.28;s;511;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12592;39;condition1;_;;;;;;0.0-6.0-0.29;;NA;0;;img2/faces/10.jpg;NA;120163;NA;128;image-keyboard-response;;NA;japanese
12593;39;condition1;_;;;;;;0.0-6.0-1.29;;NA;1;;+;NA;120480;NA;129;html-keyboard-response;;NA;japanese
12594;39;condition1;_;;;;;;0.0-6.0-2.29;;NA;2;;img2/Mfaces/10.jpg;NA;120692;NA;130;image-keyboard-response;;NA;japanese
12595;39;condition1;S_M;S;H;;;;0.0-6.0-3.29;s;362;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12596;39;condition1;_;;;;;;0.0-6.0-0.30;;NA;0;;img2/french/11.jpg;NA;121291;NA;132;image-keyboard-response;;NA;japanese
12597;39;condition1;_;;;;;;0.0-6.0-1.30;;NA;1;;+;NA;121601;NA;133;html-keyboard-response;;NA;japanese
12598;39;condition1;_;;;;;;0.0-6.0-2.30;;NA;2;;img2/french/5.jpg;NA;121841;NA;134;image-keyboard-response;;NA;japanese
12599;39;condition1;D_T;D;R;;;;0.0-6.0-3.30;d;425;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12600;39;condition1;_;;;;;;0.0-6.0-0.31;;NA;0;;img2/Mfaces/1.jpg;NA;122493;NA;136;image-keyboard-response;;NA;japanese
12601;39;condition1;_;;;;;;0.0-6.0-1.31;;NA;1;;+;NA;122802;NA;137;html-keyboard-response;;NA;japanese
12602;39;condition1;_;;;;;;0.0-6.0-2.31;;NA;2;;img2/Mfaces/6.jpg;NA;123020;NA;138;image-keyboard-response;;NA;japanese
12603;39;condition1;D_M;D;H;;;;0.0-6.0-3.31;d;587;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12604;39;condition1;_;;;;;;0.0-6.0-0.32;;NA;0;;img2/false/9.jpg;NA;123843;NA;140;image-keyboard-response;;NA;japanese
12605;39;condition1;_;;;;;;0.0-6.0-1.32;;NA;1;;+;NA;124152;NA;141;html-keyboard-response;;NA;japanese
12606;39;condition1;_;;;;;;0.0-6.0-2.32;;NA;2;;img2/false/10.jpg;NA;124376;NA;142;image-keyboard-response;;NA;japanese
12607;39;condition1;D_T;D;M;;;;0.0-6.0-3.32;d;581;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12608;39;condition1;_;;;;;;0.0-6.0-0.33;;NA;0;;img2/french/9.jpg;NA;125164;NA;144;image-keyboard-response;;NA;japanese
12609;39;condition1;_;;;;;;0.0-6.0-1.33;;NA;1;;+;NA;125474;NA;145;html-keyboard-response;;NA;japanese
12610;39;condition1;_;;;;;;0.0-6.0-2.33;;NA;2;;img2/french/10.jpg;NA;125689;NA;146;image-keyboard-response;;NA;japanese
12611;39;condition1;D_T;D;R;;;;0.0-6.0-3.33;d;434;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12612;39;condition1;_;;;;;;0.0-6.0-0.34;;NA;0;;img2/Mfaces/2.jpg;NA;126341;NA;148;image-keyboard-response;;NA;japanese
12613;39;condition1;_;;;;;;0.0-6.0-1.34;;NA;1;;+;NA;126653;NA;149;html-keyboard-response;;NA;japanese
12614;39;condition1;_;;;;;;0.0-6.0-2.34;;NA;2;;img2/Mfaces/12.jpg;NA;126861;NA;150;image-keyboard-response;;NA;japanese
12615;39;condition1;D_M;D;H;;;;0.0-6.0-3.34;d;399;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12616;39;condition1;_;;;;;;0.0-6.0-0.35;;NA;0;;img2/tools/6.jpg;NA;127470;NA;152;image-keyboard-response;;NA;japanese
12617;39;condition1;_;;;;;;0.0-6.0-1.35;;NA;1;;+;NA;127783;NA;153;html-keyboard-response;;NA;japanese
12618;39;condition1;_;;;;;;0.0-6.0-2.35;;NA;2;;img2/Mtools/6.jpg;NA;127988;NA;154;image-keyboard-response;;NA;japanese
12619;39;condition1;S_M;S;O;;;;0.0-6.0-3.35;s;876;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12620;39;condition1;_;;;;;;0.0-6.0-0.36;;NA;0;;img2/french/10.jpg;NA;129084;NA;156;image-keyboard-response;;NA;japanese
12621;39;condition1;_;;;;;;0.0-6.0-1.36;;NA;1;;+;NA;129390;NA;157;html-keyboard-response;;NA;japanese
12622;39;condition1;_;;;;;;0.0-6.0-2.36;;NA;2;;img2/Mfrench/10.jpg;NA;129602;NA;158;image-keyboard-response;;NA;japanese
12623;39;condition1;S_M;S;R;;;;0.0-6.0-3.36;s;359;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12624;39;condition1;_;;;;;;0.0-6.0-0.37;;NA;0;;img2/french/5.jpg;NA;130186;NA;160;image-keyboard-response;;NA;japanese
12625;39;condition1;_;;;;;;0.0-6.0-1.37;;NA;1;;+;NA;130506;NA;161;html-keyboard-response;;NA;japanese
12626;39;condition1;_;;;;;;0.0-6.0-2.37;;NA;2;;img2/Mfrench/5.jpg;NA;130805;NA;162;image-keyboard-response;;NA;japanese
12627;39;condition1;S_M;S;R;;;;0.0-6.0-3.37;s;385;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12628;39;condition1;_;;;;;;0.0-6.0-0.38;;NA;0;;img2/french/8.jpg;NA;131407;NA;164;image-keyboard-response;;NA;japanese
12629;39;condition1;_;;;;;;0.0-6.0-1.38;;NA;1;;+;NA;131715;NA;165;html-keyboard-response;;NA;japanese
12630;39;condition1;_;;;;;;0.0-6.0-2.38;;NA;2;;img2/Mfrench/8.jpg;NA;131940;NA;166;image-keyboard-response;;NA;japanese
12631;39;condition1;S_M;S;R;;;;0.0-6.0-3.38;d;1167;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12632;39;condition1;_;;;;;;0.0-6.0-0.39;;NA;0;;img2/jap/1.jpg;NA;133326;NA;168;image-keyboard-response;;NA;japanese
12633;39;condition1;_;;;;;;0.0-6.0-1.39;;NA;1;;+;NA;133637;NA;169;html-keyboard-response;;NA;japanese
12634;39;condition1;_;;;;;;0.0-6.0-2.39;;NA;2;;img2/Mjap/1.jpg;NA;133860;NA;170;image-keyboard-response;;NA;japanese
12635;39;condition1;S_M;S;J;;;;0.0-6.0-3.39;s;475;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12636;39;condition1;_;;;;;;0.0-6.0-0.40;;NA;0;;img2/Mtools/6.jpg;NA;134540;NA;172;image-keyboard-response;;NA;japanese
12637;39;condition1;_;;;;;;0.0-6.0-1.40;;NA;1;;+;NA;134882;NA;173;html-keyboard-response;;NA;japanese
12638;39;condition1;_;;;;;;0.0-6.0-2.40;;NA;2;;img2/Mtools/2.jpg;NA;135093;NA;174;image-keyboard-response;;NA;japanese
12639;39;condition1;D_M;D;O;;;;0.0-6.0-3.40;d;318;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12640;39;condition1;_;;;;;;0.0-6.0-0.41;;NA;0;;img2/faces/10.jpg;NA;135638;NA;176;image-keyboard-response;;NA;japanese
12641;39;condition1;_;;;;;;0.0-6.0-1.41;;NA;1;;+;NA;135956;NA;177;html-keyboard-response;;NA;japanese
12642;39;condition1;_;;;;;;0.0-6.0-2.41;;NA;2;;img2/faces/2.jpg;NA;136188;NA;178;image-keyboard-response;;NA;japanese
12643;39;condition1;D_T;D;H;;;;0.0-6.0-3.41;d;418;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12644;39;condition1;_;;;;;;0.0-6.0-0.42;;NA;0;;img2/jap/12.jpg;NA;136816;NA;180;image-keyboard-response;;NA;japanese
12645;39;condition1;_;;;;;;0.0-6.0-1.42;;NA;1;;+;NA;137137;NA;181;html-keyboard-response;;NA;japanese
12646;39;condition1;_;;;;;;0.0-6.0-2.42;;NA;2;;img2/Mjap/12.jpg;NA;137365;NA;182;image-keyboard-response;;NA;japanese
12647;39;condition1;S_M;S;J;;;;0.0-6.0-3.42;s;508;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12648;39;condition1;_;;;;;;0.0-6.0-0.43;;NA;0;;img2/faces/7.jpg;NA;138107;NA;184;image-keyboard-response;;NA;japanese
12649;39;condition1;_;;;;;;0.0-6.0-1.43;;NA;1;;+;NA;138424;NA;185;html-keyboard-response;;NA;japanese
12650;39;condition1;_;;;;;;0.0-6.0-2.43;;NA;2;;img2/Mfaces/7.jpg;NA;138654;NA;186;image-keyboard-response;;NA;japanese
12651;39;condition1;S_M;S;H;;;;0.0-6.0-3.43;d;912;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12652;39;condition1;_;;;;;;0.0-6.0-0.44;;NA;0;;img2/Mfalse/3.jpg;NA;139802;NA;188;image-keyboard-response;;NA;japanese
12653;39;condition1;_;;;;;;0.0-6.0-1.44;;NA;1;;+;NA;140116;NA;189;html-keyboard-response;;NA;japanese
12654;39;condition1;_;;;;;;0.0-6.0-2.44;;NA;2;;img2/Mfalse/12.jpg;NA;140325;NA;190;image-keyboard-response;;NA;japanese
12655;39;condition1;D_M;D;M;;;;0.0-6.0-3.44;d;669;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12656;39;condition1;_;;;;;;0.0-6.0-0.45;;NA;0;;img2/Mfalse/9.jpg;NA;141218;NA;192;image-keyboard-response;;NA;japanese
12657;39;condition1;_;;;;;;0.0-6.0-1.45;;NA;1;;+;NA;141534;NA;193;html-keyboard-response;;NA;japanese
12658;39;condition1;_;;;;;;0.0-6.0-2.45;;NA;2;;img2/Mfalse/10.jpg;NA;141768;NA;194;image-keyboard-response;;NA;japanese
12659;39;condition1;D_M;D;M;;;;0.0-6.0-3.45;d;593;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12660;39;condition1;_;;;;;;0.0-6.0-0.46;;NA;0;;img2/Mtools/9.jpg;NA;142579;NA;196;image-keyboard-response;;NA;japanese
12661;39;condition1;_;;;;;;0.0-6.0-1.46;;NA;1;;+;NA;142883;NA;197;html-keyboard-response;;NA;japanese
12662;39;condition1;_;;;;;;0.0-6.0-2.46;;NA;2;;img2/Mtools/10.jpg;NA;143109;NA;198;image-keyboard-response;;NA;japanese
12663;39;condition1;D_M;D;O;;;;0.0-6.0-3.46;d;288;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12664;39;condition1;_;;;;;;0.0-6.0-0.47;;NA;0;;img2/tools/12.jpg;NA;143636;NA;200;image-keyboard-response;;NA;japanese
12665;39;condition1;_;;;;;;0.0-6.0-1.47;;NA;1;;+;NA;143954;NA;201;html-keyboard-response;;NA;japanese
12666;39;condition1;_;;;;;;0.0-6.0-2.47;;NA;2;;img2/Mtools/12.jpg;NA;144201;NA;202;image-keyboard-response;;NA;japanese
12667;39;condition1;S_M;S;O;;;;0.0-6.0-3.47;s;329;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12668;39;condition1;_;;;;;;0.0-6.0-0.48;;NA;0;;img2/false/7.jpg;NA;144743;NA;204;image-keyboard-response;;NA;japanese
12669;39;condition1;_;;;;;;0.0-6.0-1.48;;NA;1;;+;NA;145058;NA;205;html-keyboard-response;;NA;japanese
12670;39;condition1;_;;;;;;0.0-6.0-2.48;;NA;2;;img2/Mfalse/7.jpg;NA;145276;NA;206;image-keyboard-response;;NA;japanese
12671;39;condition1;S_M;S;M;;;;0.0-6.0-3.48;d;692;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12672;39;condition1;_;;;;;;0.0-6.0-0.49;;NA;0;;img2/Mfaces/3.jpg;NA;146209;NA;208;image-keyboard-response;;NA;japanese
12673;39;condition1;_;;;;;;0.0-6.0-1.49;;NA;1;;+;NA;146527;NA;209;html-keyboard-response;;NA;japanese
12674;39;condition1;_;;;;;;0.0-6.0-2.49;;NA;2;;img2/Mfaces/12.jpg;NA;146769;NA;210;image-keyboard-response;;NA;japanese
12675;39;condition1;D_M;D;H;;;;0.0-6.0-3.49;d;467;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12676;39;condition1;_;;;;;;0.0-6.0-0.50;;NA;0;;img2/tools/11.jpg;NA;147461;NA;212;image-keyboard-response;;NA;japanese
12677;39;condition1;_;;;;;;0.0-6.0-1.50;;NA;1;;+;NA;147778;NA;213;html-keyboard-response;;NA;japanese
12678;39;condition1;_;;;;;;0.0-6.0-2.50;;NA;2;;img2/tools/5.jpg;NA;147997;NA;214;image-keyboard-response;;NA;japanese
12679;39;condition1;D_T;D;O;;;;0.0-6.0-3.50;d;574;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12680;39;condition1;_;;;;;;0.0-6.0-0.51;;NA;0;;img2/french/1.jpg;NA;148789;NA;216;image-keyboard-response;;NA;japanese
12681;39;condition1;_;;;;;;0.0-6.0-1.51;;NA;1;;+;NA;149125;NA;217;html-keyboard-response;;NA;japanese
12682;39;condition1;_;;;;;;0.0-6.0-2.51;;NA;2;;img2/french/1.jpg;NA;149343;NA;218;image-keyboard-response;;NA;japanese
12683;39;condition1;S_T;S;R;;;;0.0-6.0-3.51;s;734;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12684;39;condition1;_;;;;;;0.0-6.0-0.52;;NA;0;;img2/french/2.jpg;NA;150292;NA;220;image-keyboard-response;;NA;japanese
12685;39;condition1;_;;;;;;0.0-6.0-1.52;;NA;1;;+;NA;150599;NA;221;html-keyboard-response;;NA;japanese
12686;39;condition1;_;;;;;;0.0-6.0-2.52;;NA;2;;img2/Mfrench/2.jpg;NA;150854;NA;222;image-keyboard-response;;NA;japanese
12687;39;condition1;S_M;S;R;;;;0.0-6.0-3.52;s;719;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12688;39;condition1;_;;;;;;0.0-6.0-0.53;;NA;0;;img2/false/3.jpg;NA;151804;NA;224;image-keyboard-response;;NA;japanese
12689;39;condition1;_;;;;;;0.0-6.0-1.53;;NA;1;;+;NA;152125;NA;225;html-keyboard-response;;NA;japanese
12690;39;condition1;_;;;;;;0.0-6.0-2.53;;NA;2;;img2/false/12.jpg;NA;152347;NA;226;image-keyboard-response;;NA;japanese
12691;39;condition1;D_T;D;M;;;;0.0-6.0-3.53;s;674;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12692;39;condition1;_;;;;;;0.0-6.0-0.54;;NA;0;;img2/Mfalse/12.jpg;NA;153242;NA;228;image-keyboard-response;;NA;japanese
12693;39;condition1;_;;;;;;0.0-6.0-1.54;;NA;1;;+;NA;153545;NA;229;html-keyboard-response;;NA;japanese
12694;39;condition1;_;;;;;;0.0-6.0-2.54;;NA;2;;img2/Mfalse/2.jpg;NA;153768;NA;230;image-keyboard-response;;NA;japanese
12695;39;condition1;D_M;D;M;;;;0.0-6.0-3.54;d;455;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12696;39;condition1;_;;;;;;0.0-6.0-0.55;;NA;0;;img2/tools/4.jpg;NA;154442;NA;232;image-keyboard-response;;NA;japanese
12697;39;condition1;_;;;;;;0.0-6.0-1.55;;NA;1;;+;NA;154753;NA;233;html-keyboard-response;;NA;japanese
12698;39;condition1;_;;;;;;0.0-6.0-2.55;;NA;2;;img2/Mtools/4.jpg;NA;154974;NA;234;image-keyboard-response;;NA;japanese
12699;39;condition1;S_M;S;O;;;;0.0-6.0-3.55;s;354;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;japanese
12700;39;condition1;_;;;;;;0.0-6.0-0.56;;NA;0;;img2/Mfrench/13.jpg;NA;155542;NA;236;image-keyboard-response;;NA;japanese
12701;39;condition1;_;;;;;;0.0-6.0-1.56;;NA;1;;+;NA;155849;NA;237;html-keyboard-response;;NA;japanese
12702;39;condition1;_;;;;;;0.0-6.0-2.56;;NA;2;;img2/Mfrench/5.jpg;NA;156060;NA;238;image-keyboard-response;;NA;japanese
