X;workerid;proliferate.condition;samediff_mirrornorm;samediff;categories;failed_audio;failed_images;failed_video;internal_node_id;response;rt;sequence_id;same_mirror_normal;stimulus;success;time_elapsed;timeout;trial_index;trial_type;view_history;error;language
7887;15;condition1;_;;;;;;0.0-6.0-0.269;;NA;0;;img2/Mfaces/1.jpg;NA;320557;NA;1088;image-keyboard-response;;NA;french
7888;15;condition1;_;;;;;;0.0-6.0-1.269;;NA;1;;+;NA;320862;NA;1089;html-keyboard-response;;NA;french
7889;15;condition1;_;;;;;;0.0-6.0-2.269;;NA;2;;img2/Mfaces/2.jpg;NA;321069;NA;1090;image-keyboard-response;;NA;french
7890;15;condition1;D_M;D;H;;;;0.0-6.0-3.269;s;310;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7891;15;condition1;_;;;;;;0.0-6.0-0.270;;NA;0;;img2/french/1.jpg;NA;321581;NA;1092;image-keyboard-response;;NA;french
7892;15;condition1;_;;;;;;0.0-6.0-1.270;;NA;1;;+;NA;321890;NA;1093;html-keyboard-response;;NA;french
7893;15;condition1;_;;;;;;0.0-6.0-2.270;;NA;2;;img2/french/2.jpg;NA;322095;NA;1094;image-keyboard-response;;NA;french
7894;15;condition1;D_T;D;R;;;;0.0-6.0-3.270;s;578;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7895;15;condition1;_;;;;;;0.0-6.0-0.271;;NA;0;;img2/tools/14.jpg;NA;322879;NA;1096;image-keyboard-response;;NA;french
7896;15;condition1;_;;;;;;0.0-6.0-1.271;;NA;1;;+;NA;323181;NA;1097;html-keyboard-response;;NA;french
7897;15;condition1;_;;;;;;0.0-6.0-2.271;;NA;2;;img2/tools/4.jpg;NA;323392;NA;1098;image-keyboard-response;;NA;french
7898;15;condition1;D_T;D;O;;;;0.0-6.0-3.271;s;237;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7899;15;condition1;_;;;;;;0.0-6.0-0.272;;NA;0;;img2/french/2.jpg;NA;323838;NA;1100;image-keyboard-response;;NA;french
7900;15;condition1;_;;;;;;0.0-6.0-1.272;;NA;1;;+;NA;324142;NA;1101;html-keyboard-response;;NA;french
7901;15;condition1;_;;;;;;0.0-6.0-2.272;;NA;2;;img2/Mfrench/2.jpg;NA;324350;NA;1102;image-keyboard-response;;NA;french
7902;15;condition1;S_M;S;R;;;;0.0-6.0-3.272;s;178;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7903;15;condition1;_;;;;;;0.0-6.0-0.273;;NA;0;;img2/false/2.jpg;NA;324738;NA;1104;image-keyboard-response;;NA;french
7904;15;condition1;_;;;;;;0.0-6.0-1.273;;NA;1;;+;NA;325048;NA;1105;html-keyboard-response;;NA;french
7905;15;condition1;_;;;;;;0.0-6.0-2.273;;NA;2;;img2/Mfalse/2.jpg;NA;325253;NA;1106;image-keyboard-response;;NA;french
7906;15;condition1;S_M;S;M;;;;0.0-6.0-3.273;s;426;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7907;15;condition1;_;;;;;;0.0-6.0-0.274;;NA;0;;img2/Mtools/14.jpg;NA;325886;NA;1108;image-keyboard-response;;NA;french
7908;15;condition1;_;;;;;;0.0-6.0-1.274;;NA;1;;+;NA;326189;NA;1109;html-keyboard-response;;NA;french
7909;15;condition1;_;;;;;;0.0-6.0-2.274;;NA;2;;img2/Mtools/4.jpg;NA;326398;NA;1110;image-keyboard-response;;NA;french
7910;15;condition1;D_M;D;O;;;;0.0-6.0-3.274;s;253;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7911;15;condition1;_;;;;;;0.0-6.0-0.275;;NA;0;;img2/false/11.jpg;NA;326864;NA;1112;image-keyboard-response;;NA;french
7912;15;condition1;_;;;;;;0.0-6.0-1.275;;NA;1;;+;NA;327176;NA;1113;html-keyboard-response;;NA;french
7913;15;condition1;_;;;;;;0.0-6.0-2.275;;NA;2;;img2/false/3.jpg;NA;327384;NA;1114;image-keyboard-response;;NA;french
7914;15;condition1;D_T;D;M;;;;0.0-6.0-3.275;s;137;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7915;15;condition1;_;;;;;;0.0-6.0-0.276;;NA;0;;img2/tools/12.jpg;NA;327729;NA;1116;image-keyboard-response;;NA;french
7916;15;condition1;_;;;;;;0.0-6.0-1.276;;NA;1;;+;NA;328031;NA;1117;html-keyboard-response;;NA;french
7917;15;condition1;_;;;;;;0.0-6.0-2.276;;NA;2;;img2/tools/12.jpg;NA;328248;NA;1118;image-keyboard-response;;NA;french
7918;15;condition1;S_T;S;O;;;;0.0-6.0-3.276;s;75;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7919;15;condition1;_;;;;;;0.0-6.0-0.277;;NA;0;;img2/jap/8.jpg;NA;328525;NA;1120;image-keyboard-response;;NA;french
7920;15;condition1;_;;;;;;0.0-6.0-1.277;;NA;1;;+;NA;328829;NA;1121;html-keyboard-response;;NA;french
7921;15;condition1;_;;;;;;0.0-6.0-2.277;;NA;2;;img2/jap/7.jpg;NA;329042;NA;1122;image-keyboard-response;;NA;french
7922;15;condition1;D_T;D;J;;;;0.0-6.0-3.277;s;532;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7923;15;condition1;_;;;;;;0.0-6.0-0.278;;NA;0;;img2/french/6.jpg;NA;329784;NA;1124;image-keyboard-response;;NA;french
7924;15;condition1;_;;;;;;0.0-6.0-1.278;;NA;1;;+;NA;330086;NA;1125;html-keyboard-response;;NA;french
7925;15;condition1;_;;;;;;0.0-6.0-2.278;;NA;2;;img2/french/6.jpg;NA;330306;NA;1126;image-keyboard-response;;NA;french
7926;15;condition1;S_T;S;R;;;;0.0-6.0-3.278;s;211;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7927;15;condition1;_;;;;;;0.0-6.0-0.279;;NA;0;;img2/french/12.jpg;NA;330730;NA;1128;image-keyboard-response;;NA;french
7928;15;condition1;_;;;;;;0.0-6.0-1.279;;NA;1;;+;NA;331039;NA;1129;html-keyboard-response;;NA;french
7929;15;condition1;_;;;;;;0.0-6.0-2.279;;NA;2;;img2/Mfrench/12.jpg;NA;331250;NA;1130;image-keyboard-response;;NA;french
7930;15;condition1;S_M;S;R;;;;0.0-6.0-3.279;s;12;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7931;15;condition1;_;;;;;;0.0-7.0;;5578;7;;;NA;336843;NA;1132;instructions;[{'page_index': 0;NA;french
7932;29;condition1;_;;;[];[];[];0.0-0.0;;NA;0;;;TRUE;6755;FALSE;0;preload;;NA;french
7933;29;condition1;_;;;;;;0.0-1.0;;109250;1;;;NA;116007;NA;1;instructions;[{'page_index': 0;NA;french
7934;29;condition1;_;;;;;;0.0-2.0-0.0;;NA;0;;img2/tools/2.jpg;NA;116230;NA;2;image-keyboard-response;;NA;french
7935;29;condition1;_;;;;;;0.0-2.0-1.0;;NA;1;;+;NA;116534;NA;3;html-keyboard-response;;NA;french
7936;29;condition1;_;;;;;;0.0-2.0-2.0;;NA;2;;img2/Mtools/2.jpg;NA;116740;NA;4;image-keyboard-response;;NA;french
7937;29;condition1;_M;;;;;;0.0-2.0-3.0;s;1613;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7938;29;condition1;_;;;;;;0.0-3.0;;7252;3;;;NA;125605;NA;6;instructions;[{'page_index': 0;NA;french
7939;29;condition1;_;;;;;;0.0-4.0-0.0;;NA;0;;img2/jap/2.jpg;NA;125846;NA;7;image-keyboard-response;;NA;french
7940;29;condition1;_;;;;;;0.0-4.0-1.0;;NA;1;;+;NA;126162;NA;8;html-keyboard-response;;NA;french
7941;29;condition1;_;;;;;;0.0-4.0-2.0;;NA;2;;img2/jap/3.jpg;NA;126401;NA;9;image-keyboard-response;;NA;french
7942;29;condition1;_T;;;;;;0.0-4.0-3.0;d;1453;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7943;29;condition1;_;;;;;;0.0-5.0;;3286;5;;;NA;131141;NA;11;instructions;[{'page_index': 0;NA;french
7944;29;condition1;_;;;;;;0.0-6.0-0.0;;NA;0;;img2/jap/9.jpg;NA;131390;NA;12;image-keyboard-response;;NA;french
7945;29;condition1;_;;;;;;0.0-6.0-1.0;;NA;1;;+;NA;131691;NA;13;html-keyboard-response;;NA;french
7946;29;condition1;_;;;;;;0.0-6.0-2.0;;NA;2;;img2/jap/9.jpg;NA;131897;NA;14;image-keyboard-response;;NA;french
7947;29;condition1;S_T;S;J;;;;0.0-6.0-3.0;s;1003;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7948;29;condition1;_;;;;;;0.0-6.0-0.1;;NA;0;;img2/Mtools/2.jpg;NA;133110;NA;16;image-keyboard-response;;NA;french
7949;29;condition1;_;;;;;;0.0-6.0-1.1;;NA;1;;+;NA;133414;NA;17;html-keyboard-response;;NA;french
7950;29;condition1;_;;;;;;0.0-6.0-2.1;;NA;2;;img2/Mtools/13.jpg;NA;133638;NA;18;image-keyboard-response;;NA;french
7951;29;condition1;D_M;D;O;;;;0.0-6.0-3.1;d;1441;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7952;29;condition1;_;;;;;;0.0-6.0-0.2;;NA;0;;img2/jap/9.jpg;NA;135289;NA;20;image-keyboard-response;;NA;french
7953;29;condition1;_;;;;;;0.0-6.0-1.2;;NA;1;;+;NA;135591;NA;21;html-keyboard-response;;NA;french
7954;29;condition1;_;;;;;;0.0-6.0-2.2;;NA;2;;img2/Mjap/9.jpg;NA;135847;NA;22;image-keyboard-response;;NA;french
7955;29;condition1;S_M;S;J;;;;0.0-6.0-3.2;s;826;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7956;29;condition1;_;;;;;;0.0-6.0-0.3;;NA;0;;img2/french/1.jpg;NA;136900;NA;24;image-keyboard-response;;NA;french
7957;29;condition1;_;;;;;;0.0-6.0-1.3;;NA;1;;+;NA;137214;NA;25;html-keyboard-response;;NA;french
7958;29;condition1;_;;;;;;0.0-6.0-2.3;;NA;2;;img2/french/14.jpg;NA;137450;NA;26;image-keyboard-response;;NA;french
7959;29;condition1;D_T;D;R;;;;0.0-6.0-3.3;d;1315;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7960;29;condition1;_;;;;;;0.0-6.0-0.4;;NA;0;;img2/tools/13.jpg;NA;138989;NA;28;image-keyboard-response;;NA;french
7961;29;condition1;_;;;;;;0.0-6.0-1.4;;NA;1;;+;NA;139306;NA;29;html-keyboard-response;;NA;french
7962;29;condition1;_;;;;;;0.0-6.0-2.4;;NA;2;;img2/tools/8.jpg;NA;139513;NA;30;image-keyboard-response;;NA;french
7963;29;condition1;D_T;D;O;;;;0.0-6.0-3.4;s;3544;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7964;29;condition1;_;;;;;;0.0-6.0-0.5;;NA;0;;img2/Mjap/12.jpg;NA;143307;NA;32;image-keyboard-response;;NA;french
7965;29;condition1;_;;;;;;0.0-6.0-1.5;;NA;1;;+;NA;143611;NA;33;html-keyboard-response;;NA;french
7966;29;condition1;_;;;;;;0.0-6.0-2.5;;NA;2;;img2/Mjap/11.jpg;NA;143850;NA;34;image-keyboard-response;;NA;french
7967;29;condition1;D_M;D;J;;;;0.0-6.0-3.5;d;2524;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7968;29;condition1;_;;;;;;0.0-6.0-0.6;;NA;0;;img2/Mfrench/8.jpg;NA;146623;NA;36;image-keyboard-response;;NA;french
7969;29;condition1;_;;;;;;0.0-6.0-1.6;;NA;1;;+;NA;146925;NA;37;html-keyboard-response;;NA;french
7970;29;condition1;_;;;;;;0.0-6.0-2.6;;NA;2;;img2/Mfrench/6.jpg;NA;147164;NA;38;image-keyboard-response;;NA;french
7971;29;condition1;D_M;D;R;;;;0.0-6.0-3.6;d;3006;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7972;29;condition1;_;;;;;;0.0-6.0-0.7;;NA;0;;img2/jap/6.jpg;NA;150408;NA;40;image-keyboard-response;;NA;french
7973;29;condition1;_;;;;;;0.0-6.0-1.7;;NA;1;;+;NA;150711;NA;41;html-keyboard-response;;NA;french
7974;29;condition1;_;;;;;;0.0-6.0-2.7;;NA;2;;img2/jap/13.jpg;NA;150950;NA;42;image-keyboard-response;;NA;french
7975;29;condition1;D_T;D;J;;;;0.0-6.0-3.7;d;1135;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7976;29;condition1;_;;;;;;0.0-6.0-0.8;;NA;0;;img2/french/13.jpg;NA;152316;NA;44;image-keyboard-response;;NA;french
7977;29;condition1;_;;;;;;0.0-6.0-1.8;;NA;1;;+;NA;152620;NA;45;html-keyboard-response;;NA;french
7978;29;condition1;_;;;;;;0.0-6.0-2.8;;NA;2;;img2/Mfrench/13.jpg;NA;152857;NA;46;image-keyboard-response;;NA;french
7979;29;condition1;S_M;S;R;;;;0.0-6.0-3.8;d;2005;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7980;29;condition1;_;;;;;;0.0-6.0-0.9;;NA;0;;img2/tools/8.jpg;NA;155075;NA;48;image-keyboard-response;;NA;french
7981;29;condition1;_;;;;;;0.0-6.0-1.9;;NA;1;;+;NA;155378;NA;49;html-keyboard-response;;NA;french
7982;29;condition1;_;;;;;;0.0-6.0-2.9;;NA;2;;img2/Mtools/8.jpg;NA;155584;NA;50;image-keyboard-response;;NA;french
7983;29;condition1;S_M;S;O;;;;0.0-6.0-3.9;s;1445;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7984;29;condition1;_;;;;;;0.0-6.0-0.10;;NA;0;;img2/french/14.jpg;NA;157241;NA;52;image-keyboard-response;;NA;french
7985;29;condition1;_;;;;;;0.0-6.0-1.10;;NA;1;;+;NA;157557;NA;53;html-keyboard-response;;NA;french
7986;29;condition1;_;;;;;;0.0-6.0-2.10;;NA;2;;img2/french/14.jpg;NA;157763;NA;54;image-keyboard-response;;NA;french
7987;29;condition1;S_T;S;R;;;;0.0-6.0-3.10;s;797;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7988;29;condition1;_;;;;;;0.0-6.0-0.11;;NA;0;;img2/faces/13.jpg;NA;158797;NA;56;image-keyboard-response;;NA;french
7989;29;condition1;_;;;;;;0.0-6.0-1.11;;NA;1;;+;NA;159107;NA;57;html-keyboard-response;;NA;french
7990;29;condition1;_;;;;;;0.0-6.0-2.11;;NA;2;;img2/faces/13.jpg;NA;159314;NA;58;image-keyboard-response;;NA;french
7991;29;condition1;S_T;S;H;;;;0.0-6.0-3.11;s;2884;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7992;29;condition1;_;;;;;;0.0-6.0-0.12;;NA;0;;img2/french/4.jpg;NA;162437;NA;60;image-keyboard-response;;NA;french
7993;29;condition1;_;;;;;;0.0-6.0-1.12;;NA;1;;+;NA;162752;NA;61;html-keyboard-response;;NA;french
7994;29;condition1;_;;;;;;0.0-6.0-2.12;;NA;2;;img2/french/5.jpg;NA;162986;NA;62;image-keyboard-response;;NA;french
7995;29;condition1;D_T;D;R;;;;0.0-6.0-3.12;d;1137;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
7996;29;condition1;_;;;;;;0.0-6.0-0.13;;NA;0;;img2/french/9.jpg;NA;164373;NA;64;image-keyboard-response;;NA;french
7997;29;condition1;_;;;;;;0.0-6.0-1.13;;NA;1;;+;NA;164673;NA;65;html-keyboard-response;;NA;french
7998;29;condition1;_;;;;;;0.0-6.0-2.13;;NA;2;;img2/french/9.jpg;NA;164877;NA;66;image-keyboard-response;;NA;french
7999;29;condition1;S_T;S;R;;;;0.0-6.0-3.13;s;1492;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
8000;29;condition1;_;;;;;;0.0-6.0-0.14;;NA;0;;img2/false/3.jpg;NA;166616;NA;68;image-keyboard-response;;NA;french
8001;29;condition1;_;;;;;;0.0-6.0-1.14;;NA;1;;+;NA;166932;NA;69;html-keyboard-response;;NA;french
8002;29;condition1;_;;;;;;0.0-6.0-2.14;;NA;2;;img2/false/3.jpg;NA;167138;NA;70;image-keyboard-response;;NA;french
8003;29;condition1;S_T;S;M;;;;0.0-6.0-3.14;s;981;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
8004;29;condition1;_;;;;;;0.0-6.0-0.15;;NA;0;;img2/tools/5.jpg;NA;168334;NA;72;image-keyboard-response;;NA;french
8005;29;condition1;_;;;;;;0.0-6.0-1.15;;NA;1;;+;NA;168650;NA;73;html-keyboard-response;;NA;french
8006;29;condition1;_;;;;;;0.0-6.0-2.15;;NA;2;;img2/tools/5.jpg;NA;168855;NA;74;image-keyboard-response;;NA;french
8007;29;condition1;S_T;S;O;;;;0.0-6.0-3.15;s;660;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
8008;29;condition1;_;;;;;;0.0-6.0-0.16;;NA;0;;img2/jap/4.jpg;NA;169760;NA;76;image-keyboard-response;;NA;french
8009;29;condition1;_;;;;;;0.0-6.0-1.16;;NA;1;;+;NA;170061;NA;77;html-keyboard-response;;NA;french
8010;29;condition1;_;;;;;;0.0-6.0-2.16;;NA;2;;img2/jap/5.jpg;NA;170297;NA;78;image-keyboard-response;;NA;french
8011;29;condition1;D_T;D;J;;;;0.0-6.0-3.16;d;904;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
8012;29;condition1;_;;;;;;0.0-6.0-0.17;;NA;0;;img2/jap/1.jpg;NA;171445;NA;80;image-keyboard-response;;NA;french
8013;29;condition1;_;;;;;;0.0-6.0-1.17;;NA;1;;+;NA;171762;NA;81;html-keyboard-response;;NA;french
8014;29;condition1;_;;;;;;0.0-6.0-2.17;;NA;2;;img2/Mjap/1.jpg;NA;172016;NA;82;image-keyboard-response;;NA;french
8015;29;condition1;S_M;S;J;;;;0.0-6.0-3.17;s;708;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
8016;29;condition1;_;;;;;;0.0-6.0-0.18;;NA;0;;img2/false/4.jpg;NA;172955;NA;84;image-keyboard-response;;NA;french
8017;29;condition1;_;;;;;;0.0-6.0-1.18;;NA;1;;+;NA;173257;NA;85;html-keyboard-response;;NA;french
8018;29;condition1;_;;;;;;0.0-6.0-2.18;;NA;2;;img2/false/4.jpg;NA;173463;NA;86;image-keyboard-response;;NA;french
8019;29;condition1;S_T;S;M;;;;0.0-6.0-3.18;s;1430;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
8020;29;condition1;_;;;;;;0.0-6.0-0.19;;NA;0;;img2/false/6.jpg;NA;175138;NA;88;image-keyboard-response;;NA;french
8021;29;condition1;_;;;;;;0.0-6.0-1.19;;NA;1;;+;NA;175442;NA;89;html-keyboard-response;;NA;french
8022;29;condition1;_;;;;;;0.0-6.0-2.19;;NA;2;;img2/Mfalse/6.jpg;NA;175681;NA;90;image-keyboard-response;;NA;french
8023;29;condition1;S_M;S;M;;;;0.0-6.0-3.19;d;998;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
8024;29;condition1;_;;;;;;0.0-6.0-0.20;;NA;0;;img2/tools/10.jpg;NA;176895;NA;92;image-keyboard-response;;NA;french
8025;29;condition1;_;;;;;;0.0-6.0-1.20;;NA;1;;+;NA;177212;NA;93;html-keyboard-response;;NA;french
8026;29;condition1;_;;;;;;0.0-6.0-2.20;;NA;2;;img2/tools/11.jpg;NA;177419;NA;94;image-keyboard-response;;NA;french
8027;29;condition1;D_T;D;O;;;;0.0-6.0-3.20;d;1023;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
8028;29;condition1;_;;;;;;0.0-6.0-0.21;;NA;0;;img2/tools/3.jpg;NA;178661;NA;96;image-keyboard-response;;NA;french
8029;29;condition1;_;;;;;;0.0-6.0-1.21;;NA;1;;+;NA;178974;NA;97;html-keyboard-response;;NA;french
8030;29;condition1;_;;;;;;0.0-6.0-2.21;;NA;2;;img2/tools/3.jpg;NA;179181;NA;98;image-keyboard-response;;NA;french
8031;29;condition1;S_T;S;O;;;;0.0-6.0-3.21;s;730;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
8032;29;condition1;_;;;;;;0.0-6.0-0.22;;NA;0;;img2/Mjap/11.jpg;NA;180115;NA;100;image-keyboard-response;;NA;french
8033;29;condition1;_;;;;;;0.0-6.0-1.22;;NA;1;;+;NA;180431;NA;101;html-keyboard-response;;NA;french
8034;29;condition1;_;;;;;;0.0-6.0-2.22;;NA;2;;img2/Mjap/8.jpg;NA;180681;NA;102;image-keyboard-response;;NA;french
8035;29;condition1;D_M;D;J;;;;0.0-6.0-3.22;d;1084;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
8036;29;condition1;_;;;;;;0.0-6.0-0.23;;NA;0;;img2/french/12.jpg;NA;182007;NA;104;image-keyboard-response;;NA;french
8037;29;condition1;_;;;;;;0.0-6.0-1.23;;NA;1;;+;NA;182322;NA;105;html-keyboard-response;;NA;french
8038;29;condition1;_;;;;;;0.0-6.0-2.23;;NA;2;;img2/french/12.jpg;NA;182530;NA;106;image-keyboard-response;;NA;french
8039;29;condition1;S_T;S;R;;;;0.0-6.0-3.23;s;781;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
8040;29;condition1;_;;;;;;0.0-6.0-0.24;;NA;0;;img2/faces/9.jpg;NA;183534;NA;108;image-keyboard-response;;NA;french
8041;29;condition1;_;;;;;;0.0-6.0-1.24;;NA;1;;+;NA;183849;NA;109;html-keyboard-response;;NA;french
8042;29;condition1;_;;;;;;0.0-6.0-2.24;;NA;2;;img2/faces/12.jpg;NA;184071;NA;110;image-keyboard-response;;NA;french
8043;29;condition1;D_T;D;H;;;;0.0-6.0-3.24;d;867;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
8044;29;condition1;_;;;;;;0.0-6.0-0.25;;NA;0;;img2/jap/2.jpg;NA;185872;NA;112;image-keyboard-response;;NA;french
8045;29;condition1;_;;;;;;0.0-6.0-1.25;;NA;1;;+;NA;186187;NA;113;html-keyboard-response;;NA;french
8046;29;condition1;_;;;;;;0.0-6.0-2.25;;NA;2;;img2/jap/2.jpg;NA;186393;NA;114;image-keyboard-response;;NA;french
8047;29;condition1;S_T;S;J;;;;0.0-6.0-3.25;d;193;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
8048;29;condition1;_;;;;;;0.0-6.0-0.26;;NA;0;;img2/jap/14.jpg;NA;186850;NA;116;image-keyboard-response;;NA;french
8049;29;condition1;_;;;;;;0.0-6.0-1.26;;NA;1;;+;NA;187162;NA;117;html-keyboard-response;;NA;french
8050;29;condition1;_;;;;;;0.0-6.0-2.26;;NA;2;;img2/Mjap/14.jpg;NA;187432;NA;118;image-keyboard-response;;NA;french
8051;29;condition1;S_M;S;J;;;;0.0-6.0-3.26;s;873;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
8052;29;condition1;_;;;;;;0.0-6.0-0.27;;NA;0;;img2/tools/5.jpg;NA;188509;NA;120;image-keyboard-response;;NA;french
8053;29;condition1;_;;;;;;0.0-6.0-1.27;;NA;1;;+;NA;188821;NA;121;html-keyboard-response;;NA;french
8054;29;condition1;_;;;;;;0.0-6.0-2.27;;NA;2;;img2/tools/2.jpg;NA;189023;NA;122;image-keyboard-response;;NA;french
8055;29;condition1;D_T;D;O;;;;0.0-6.0-3.27;d;826;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
8056;29;condition1;_;;;;;;0.0-6.0-0.28;;NA;0;;img2/jap/13.jpg;NA;190064;NA;124;image-keyboard-response;;NA;french
8057;29;condition1;_;;;;;;0.0-6.0-1.28;;NA;1;;+;NA;190366;NA;125;html-keyboard-response;;NA;french
8058;29;condition1;_;;;;;;0.0-6.0-2.28;;NA;2;;img2/Mjap/13.jpg;NA;190619;NA;126;image-keyboard-response;;NA;french
8059;29;condition1;S_M;S;J;;;;0.0-6.0-3.28;s;792;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
8060;29;condition1;_;;;;;;0.0-6.0-0.29;;NA;0;;img2/french/1.jpg;NA;191620;NA;128;image-keyboard-response;;NA;french
8061;29;condition1;_;;;;;;0.0-6.0-1.29;;NA;1;;+;NA;191935;NA;129;html-keyboard-response;;NA;french
8062;29;condition1;_;;;;;;0.0-6.0-2.29;;NA;2;;img2/Mfrench/1.jpg;NA;192174;NA;130;image-keyboard-response;;NA;french
8063;29;condition1;S_M;S;R;;;;0.0-6.0-3.29;s;1753;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
8064;29;condition1;_;;;;;;0.0-6.0-0.30;;NA;0;;img2/false/7.jpg;NA;194177;NA;132;image-keyboard-response;;NA;french
8065;29;condition1;_;;;;;;0.0-6.0-1.30;;NA;1;;+;NA;194493;NA;133;html-keyboard-response;;NA;french
8066;29;condition1;_;;;;;;0.0-6.0-2.30;;NA;2;;img2/false/7.jpg;NA;194699;NA;134;image-keyboard-response;;NA;french
8067;29;condition1;S_T;S;M;;;;0.0-6.0-3.30;s;1051;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
8068;29;condition1;_;;;;;;0.0-6.0-0.31;;NA;0;;img2/tools/3.jpg;NA;195955;NA;136;image-keyboard-response;;NA;french
8069;29;condition1;_;;;;;;0.0-6.0-1.31;;NA;1;;+;NA;196273;NA;137;html-keyboard-response;;NA;french
8070;29;condition1;_;;;;;;0.0-6.0-2.31;;NA;2;;img2/Mtools/3.jpg;NA;196495;NA;138;image-keyboard-response;;NA;french
8071;29;condition1;S_M;S;O;;;;0.0-6.0-3.31;s;820;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
8072;29;condition1;_;;;;;;0.0-6.0-0.32;;NA;0;;img2/false/6.jpg;NA;197530;NA;140;image-keyboard-response;;NA;french
8073;29;condition1;_;;;;;;0.0-6.0-1.32;;NA;1;;+;NA;197848;NA;141;html-keyboard-response;;NA;french
8074;29;condition1;_;;;;;;0.0-6.0-2.32;;NA;2;;img2/false/6.jpg;NA;198054;NA;142;image-keyboard-response;;NA;french
8075;29;condition1;S_T;S;M;;;;0.0-6.0-3.32;s;694;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
8076;29;condition1;_;;;;;;0.0-6.0-0.33;;NA;0;;img2/Mfrench/2.jpg;NA;198988;NA;144;image-keyboard-response;;NA;french
8077;29;condition1;_;;;;;;0.0-6.0-1.33;;NA;1;;+;NA;199290;NA;145;html-keyboard-response;;NA;french
8078;29;condition1;_;;;;;;0.0-6.0-2.33;;NA;2;;img2/Mfrench/13.jpg;NA;199498;NA;146;image-keyboard-response;;NA;french
8079;29;condition1;D_M;D;R;;;;0.0-6.0-3.33;s;927;3;M;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
8080;29;condition1;_;;;;;;0.0-6.0-0.34;;NA;0;;img2/jap/14.jpg;NA;200638;NA;148;image-keyboard-response;;NA;french
8081;29;condition1;_;;;;;;0.0-6.0-1.34;;NA;1;;+;NA;200940;NA;149;html-keyboard-response;;NA;french
8082;29;condition1;_;;;;;;0.0-6.0-2.34;;NA;2;;img2/jap/5.jpg;NA;201148;NA;150;image-keyboard-response;;NA;french
8083;29;condition1;D_T;D;J;;;;0.0-6.0-3.34;d;710;3;T;Press S if the two images were the same;NA;NA;NA;NA;;;NA;french
8084;29;condition1;_;;;;;;0.0-6.0-0.35;;NA;0;;img2/jap/2.jpg;NA;202075;NA;152;image-keyboard-response;;NA;french
