"";"workerid";"proliferate.condition";"X0";"X1";"failed_audio";"failed_images";"failed_video";"internal_node_id";"response";"rt";"sequence_id";"same_mirror_normal";"stimulus";"success";"time_elapsed";"timeout";"trial_index";"trial_type";"view_history";"error"
"1234";13;"condition1";"";"";"";"";"";"0.0-6.0-0.22";"";"";"0";"";"img2/faces/14.jpg";"";161991;"";100;"image-keyboard-response";"";""
"1235";13;"condition1";"";"";"";"";"";"0.0-6.0-1.22";"";"";"1";"";"+";"";162305;"";101;"html-keyboard-response";"";""
"1236";13;"condition1";"";"";"";"";"";"0.0-6.0-2.22";"";"";"2";"";"img2/faces/13.jpg";"";162523;"";102;"image-keyboard-response";"";""
"1237";13;"condition1";"D";"H";"";"";"";"0.0-6.0-3.22";"d";"1144";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";163667;"";103;"html-keyboard-response";"";""
"1238";13;"condition1";"";"";"";"";"";"0.0-6.0-0.23";"";"";"0";"";"img2/tools/11.jpg";"";163881;"";104;"image-keyboard-response";"";""
"1239";13;"condition1";"";"";"";"";"";"0.0-6.0-1.23";"";"";"1";"";"+";"";164195;"";105;"html-keyboard-response";"";""
"1240";13;"condition1";"";"";"";"";"";"0.0-6.0-2.23";"";"";"2";"";"img2/tools/8.jpg";"";164414;"";106;"image-keyboard-response";"";""
"1241";13;"condition1";"D";"O";"";"";"";"0.0-6.0-3.23";"d";"861";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";165275;"";107;"html-keyboard-response";"";""
"1242";13;"condition1";"";"";"";"";"";"0.0-6.0-0.24";"";"";"0";"";"img2/french/4.jpg";"";165494;"";108;"image-keyboard-response";"";""
"1243";13;"condition1";"";"";"";"";"";"0.0-6.0-1.24";"";"";"1";"";"+";"";165802;"";109;"html-keyboard-response";"";""
"1244";13;"condition1";"";"";"";"";"";"0.0-6.0-2.24";"";"";"2";"";"img2/french/4.jpg";"";166019;"";110;"image-keyboard-response";"";""
"1245";13;"condition1";"S";"R";"";"";"";"0.0-6.0-3.24";"s";"880";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";166900;"";111;"html-keyboard-response";"";""
"1246";13;"condition1";"";"";"";"";"";"0.0-6.0-0.25";"";"";"0";"";"img2/french/9.jpg";"";167114;"";112;"image-keyboard-response";"";""
"1247";13;"condition1";"";"";"";"";"";"0.0-6.0-1.25";"";"";"1";"";"+";"";167427;"";113;"html-keyboard-response";"";""
"1248";13;"condition1";"";"";"";"";"";"0.0-6.0-2.25";"";"";"2";"";"img2/french/2.jpg";"";167644;"";114;"image-keyboard-response";"";""
"1249";13;"condition1";"D";"R";"";"";"";"0.0-6.0-3.25";"d";"847";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";168492;"";115;"html-keyboard-response";"";""
"1250";13;"condition1";"";"";"";"";"";"0.0-6.0-0.26";"";"";"0";"";"img2/jap/14.jpg";"";168709;"";116;"image-keyboard-response";"";""
"1251";13;"condition1";"";"";"";"";"";"0.0-6.0-1.26";"";"";"1";"";"+";"";169019;"";117;"html-keyboard-response";"";""
"1252";13;"condition1";"";"";"";"";"";"0.0-6.0-2.26";"";"";"2";"";"img2/jap/14.jpg";"";169235;"";118;"image-keyboard-response";"";""
"1253";13;"condition1";"S";"J";"";"";"";"0.0-6.0-3.26";"s";"711";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";169947;"";119;"html-keyboard-response";"";""
"1254";13;"condition1";"";"";"";"";"";"0.0-6.0-0.27";"";"";"0";"";"img2/french/3.jpg";"";170163;"";120;"image-keyboard-response";"";""
"1255";13;"condition1";"";"";"";"";"";"0.0-6.0-1.27";"";"";"1";"";"+";"";170476;"";121;"html-keyboard-response";"";""
"1256";13;"condition1";"";"";"";"";"";"0.0-6.0-2.27";"";"";"2";"";"img2/french/3.jpg";"";170694;"";122;"image-keyboard-response";"";""
"1257";13;"condition1";"S";"R";"";"";"";"0.0-6.0-3.27";"s";"637";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";171332;"";123;"html-keyboard-response";"";""
"1258";13;"condition1";"";"";"";"";"";"0.0-6.0-0.28";"";"";"0";"";"img2/Mfalse/6.jpg";"";171552;"";124;"image-keyboard-response";"";""
"1259";13;"condition1";"";"";"";"";"";"0.0-6.0-1.28";"";"";"1";"";"+";"";171867;"";125;"html-keyboard-response";"";""
"1260";13;"condition1";"";"";"";"";"";"0.0-6.0-2.28";"";"";"2";"";"img2/Mfalse/8.jpg";"";172070;"";126;"image-keyboard-response";"";""
"1261";13;"condition1";"D";"M";"";"";"";"0.0-6.0-3.28";"s";"534";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";172604;"";127;"html-keyboard-response";"";""
"1262";13;"condition1";"";"";"";"";"";"0.0-6.0-0.29";"";"";"0";"";"img2/faces/6.jpg";"";172817;"";128;"image-keyboard-response";"";""
"1263";13;"condition1";"";"";"";"";"";"0.0-6.0-1.29";"";"";"1";"";"+";"";173131;"";129;"html-keyboard-response";"";""
"1264";13;"condition1";"";"";"";"";"";"0.0-6.0-2.29";"";"";"2";"";"img2/faces/8.jpg";"";173335;"";130;"image-keyboard-response";"";""
"1265";13;"condition1";"D";"H";"";"";"";"0.0-6.0-3.29";"d";"564";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";173900;"";131;"html-keyboard-response";"";""
"1266";13;"condition1";"";"";"";"";"";"0.0-6.0-0.30";"";"";"0";"";"img2/french/2.jpg";"";174115;"";132;"image-keyboard-response";"";""
"1267";13;"condition1";"";"";"";"";"";"0.0-6.0-1.30";"";"";"1";"";"+";"";174427;"";133;"html-keyboard-response";"";""
"1268";13;"condition1";"";"";"";"";"";"0.0-6.0-2.30";"";"";"2";"";"img2/french/12.jpg";"";174631;"";134;"image-keyboard-response";"";""
"1269";13;"condition1";"D";"R";"";"";"";"0.0-6.0-3.30";"d";"876";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";175508;"";135;"html-keyboard-response";"";""
"1270";13;"condition1";"";"";"";"";"";"0.0-6.0-0.31";"";"";"0";"";"img2/jap/4.jpg";"";175722;"";136;"image-keyboard-response";"";""
"1271";13;"condition1";"";"";"";"";"";"0.0-6.0-1.31";"";"";"1";"";"+";"";176035;"";137;"html-keyboard-response";"";""
"1272";13;"condition1";"";"";"";"";"";"0.0-6.0-2.31";"";"";"2";"";"img2/jap/4.jpg";"";176253;"";138;"image-keyboard-response";"";""
"1273";13;"condition1";"S";"J";"";"";"";"0.0-6.0-3.31";"s";"1246";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";177500;"";139;"html-keyboard-response";"";""
"1274";13;"condition1";"";"";"";"";"";"0.0-6.0-0.32";"";"";"0";"";"img2/false/8.jpg";"";177711;"";140;"image-keyboard-response";"";""
"1275";13;"condition1";"";"";"";"";"";"0.0-6.0-1.32";"";"";"1";"";"+";"";178022;"";141;"html-keyboard-response";"";""
"1276";13;"condition1";"";"";"";"";"";"0.0-6.0-2.32";"";"";"2";"";"img2/Mfalse/8.jpg";"";178241;"";142;"image-keyboard-response";"";""
"1277";13;"condition1";"S";"M";"";"";"";"0.0-6.0-3.32";"s";"778";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";179020;"";143;"html-keyboard-response";"";""
"1278";13;"condition1";"";"";"";"";"";"0.0-6.0-0.33";"";"";"0";"";"img2/Mtools/8.jpg";"";179242;"";144;"image-keyboard-response";"";""
"1279";13;"condition1";"";"";"";"";"";"0.0-6.0-1.33";"";"";"1";"";"+";"";179552;"";145;"html-keyboard-response";"";""
"1280";13;"condition1";"";"";"";"";"";"0.0-6.0-2.33";"";"";"2";"";"img2/Mtools/2.jpg";"";179770;"";146;"image-keyboard-response";"";""
"1281";13;"condition1";"D";"O";"";"";"";"0.0-6.0-3.33";"d";"497";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";180267;"";147;"html-keyboard-response";"";""
"1282";13;"condition1";"";"";"";"";"";"0.0-6.0-0.34";"";"";"0";"";"img2/tools/7.jpg";"";180472;"";148;"image-keyboard-response";"";""
"1283";13;"condition1";"";"";"";"";"";"0.0-6.0-1.34";"";"";"1";"";"+";"";180788;"";149;"html-keyboard-response";"";""
"1284";13;"condition1";"";"";"";"";"";"0.0-6.0-2.34";"";"";"2";"";"img2/Mtools/7.jpg";"";181008;"";150;"image-keyboard-response";"";""
"1285";13;"condition1";"S";"O";"";"";"";"0.0-6.0-3.34";"s";"2427";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";183435;"";151;"html-keyboard-response";"";""
"1286";13;"condition1";"";"";"";"";"";"0.0-6.0-0.35";"";"";"0";"";"img2/Mfrench/14.jpg";"";183656;"";152;"image-keyboard-response";"";""
"1287";13;"condition1";"";"";"";"";"";"0.0-6.0-1.35";"";"";"1";"";"+";"";183972;"";153;"html-keyboard-response";"";""
"1288";13;"condition1";"";"";"";"";"";"0.0-6.0-2.35";"";"";"2";"";"img2/Mfrench/13.jpg";"";184191;"";154;"image-keyboard-response";"";""
"1289";13;"condition1";"D";"R";"";"";"";"0.0-6.0-3.35";"d";"588";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";184780;"";155;"html-keyboard-response";"";""
"1290";13;"condition1";"";"";"";"";"";"0.0-6.0-0.36";"";"";"0";"";"img2/Mjap/5.jpg";"";184989;"";156;"image-keyboard-response";"";""
"1291";13;"condition1";"";"";"";"";"";"0.0-6.0-1.36";"";"";"1";"";"+";"";185304;"";157;"html-keyboard-response";"";""
"1292";13;"condition1";"";"";"";"";"";"0.0-6.0-2.36";"";"";"2";"";"img2/Mjap/13.jpg";"";185523;"";158;"image-keyboard-response";"";""
"1293";13;"condition1";"D";"J";"";"";"";"0.0-6.0-3.36";"d";"912";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";186436;"";159;"html-keyboard-response";"";""
"1294";13;"condition1";"";"";"";"";"";"0.0-6.0-0.37";"";"";"0";"";"img2/tools/12.jpg";"";186647;"";160;"image-keyboard-response";"";""
"1295";13;"condition1";"";"";"";"";"";"0.0-6.0-1.37";"";"";"1";"";"+";"";186960;"";161;"html-keyboard-response";"";""
"1296";13;"condition1";"";"";"";"";"";"0.0-6.0-2.37";"";"";"2";"";"img2/Mtools/12.jpg";"";187179;"";162;"image-keyboard-response";"";""
"1297";13;"condition1";"S";"O";"";"";"";"0.0-6.0-3.37";"s";"1376";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";188556;"";163;"html-keyboard-response";"";""
"1298";13;"condition1";"";"";"";"";"";"0.0-6.0-0.38";"";"";"0";"";"img2/faces/5.jpg";"";188776;"";164;"image-keyboard-response";"";""
"1299";13;"condition1";"";"";"";"";"";"0.0-6.0-1.38";"";"";"1";"";"+";"";189092;"";165;"html-keyboard-response";"";""
"1300";13;"condition1";"";"";"";"";"";"0.0-6.0-2.38";"";"";"2";"";"img2/faces/5.jpg";"";189309;"";166;"image-keyboard-response";"";""
"1301";13;"condition1";"S";"H";"";"";"";"0.0-6.0-3.38";"s";"806";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";190115;"";167;"html-keyboard-response";"";""
"1302";13;"condition1";"";"";"";"";"";"0.0-6.0-0.39";"";"";"0";"";"img2/Mfaces/11.jpg";"";190329;"";168;"image-keyboard-response";"";""
"1303";13;"condition1";"";"";"";"";"";"0.0-6.0-1.39";"";"";"1";"";"+";"";190645;"";169;"html-keyboard-response";"";""
"1304";13;"condition1";"";"";"";"";"";"0.0-6.0-2.39";"";"";"2";"";"img2/Mfaces/8.jpg";"";190860;"";170;"image-keyboard-response";"";""
"1305";13;"condition1";"D";"H";"";"";"";"0.0-6.0-3.39";"d";"559";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";191419;"";171;"html-keyboard-response";"";""
"1306";13;"condition1";"";"";"";"";"";"0.0-6.0-0.40";"";"";"0";"";"img2/faces/14.jpg";"";191632;"";172;"image-keyboard-response";"";""
"1307";13;"condition1";"";"";"";"";"";"0.0-6.0-1.40";"";"";"1";"";"+";"";191946;"";173;"html-keyboard-response";"";""
"1308";13;"condition1";"";"";"";"";"";"0.0-6.0-2.40";"";"";"2";"";"img2/faces/14.jpg";"";192163;"";174;"image-keyboard-response";"";""
"1309";13;"condition1";"S";"H";"";"";"";"0.0-6.0-3.40";"s";"1016";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";193179;"";175;"html-keyboard-response";"";""
"1310";13;"condition1";"";"";"";"";"";"0.0-6.0-0.41";"";"";"0";"";"img2/jap/10.jpg";"";193395;"";176;"image-keyboard-response";"";""
"1311";13;"condition1";"";"";"";"";"";"0.0-6.0-1.41";"";"";"1";"";"+";"";193708;"";177;"html-keyboard-response";"";""
"1312";13;"condition1";"";"";"";"";"";"0.0-6.0-2.41";"";"";"2";"";"img2/Mjap/10.jpg";"";193926;"";178;"image-keyboard-response";"";""
"1313";13;"condition1";"S";"J";"";"";"";"0.0-6.0-3.41";"d";"1549";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";195476;"";179;"html-keyboard-response";"";""
"1314";13;"condition1";"";"";"";"";"";"0.0-6.0-0.42";"";"";"0";"";"img2/faces/5.jpg";"";195678;"";180;"image-keyboard-response";"";""
"1315";13;"condition1";"";"";"";"";"";"0.0-6.0-1.42";"";"";"1";"";"+";"";195992;"";181;"html-keyboard-response";"";""
"1316";13;"condition1";"";"";"";"";"";"0.0-6.0-2.42";"";"";"2";"";"img2/faces/13.jpg";"";196210;"";182;"image-keyboard-response";"";""
"1317";13;"condition1";"D";"H";"";"";"";"0.0-6.0-3.42";"d";"681";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";196891;"";183;"html-keyboard-response";"";""
"1318";13;"condition1";"";"";"";"";"";"0.0-6.0-0.43";"";"";"0";"";"img2/Mfaces/14.jpg";"";197102;"";184;"image-keyboard-response";"";""
"1319";13;"condition1";"";"";"";"";"";"0.0-6.0-1.43";"";"";"1";"";"+";"";197411;"";185;"html-keyboard-response";"";""
"1320";13;"condition1";"";"";"";"";"";"0.0-6.0-2.43";"";"";"2";"";"img2/Mfaces/13.jpg";"";197616;"";186;"image-keyboard-response";"";""
"1321";13;"condition1";"D";"H";"";"";"";"0.0-6.0-3.43";"d";"627";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";198243;"";187;"html-keyboard-response";"";""
"1322";13;"condition1";"";"";"";"";"";"0.0-6.0-0.44";"";"";"0";"";"img2/Mfaces/4.jpg";"";198468;"";188;"image-keyboard-response";"";""
"1323";13;"condition1";"";"";"";"";"";"0.0-6.0-1.44";"";"";"1";"";"+";"";198783;"";189;"html-keyboard-response";"";""
"1324";13;"condition1";"";"";"";"";"";"0.0-6.0-2.44";"";"";"2";"";"img2/Mfaces/5.jpg";"";199003;"";190;"image-keyboard-response";"";""
"1325";13;"condition1";"D";"H";"";"";"";"0.0-6.0-3.44";"d";"752";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";199755;"";191;"html-keyboard-response";"";""
"1326";13;"condition1";"";"";"";"";"";"0.0-6.0-0.45";"";"";"0";"";"img2/tools/8.jpg";"";199959;"";192;"image-keyboard-response";"";""
"1327";13;"condition1";"";"";"";"";"";"0.0-6.0-1.45";"";"";"1";"";"+";"";200270;"";193;"html-keyboard-response";"";""
"1328";13;"condition1";"";"";"";"";"";"0.0-6.0-2.45";"";"";"2";"";"img2/Mtools/8.jpg";"";200488;"";194;"image-keyboard-response";"";""
"1329";13;"condition1";"S";"O";"";"";"";"0.0-6.0-3.45";"s";"819";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";201308;"";195;"html-keyboard-response";"";""
"1330";13;"condition1";"";"";"";"";"";"0.0-6.0-0.46";"";"";"0";"";"img2/faces/9.jpg";"";201527;"";196;"image-keyboard-response";"";""
"1331";13;"condition1";"";"";"";"";"";"0.0-6.0-1.46";"";"";"1";"";"+";"";201837;"";197;"html-keyboard-response";"";""
"1332";13;"condition1";"";"";"";"";"";"0.0-6.0-2.46";"";"";"2";"";"img2/faces/9.jpg";"";202055;"";198;"image-keyboard-response";"";""
"1333";13;"condition1";"S";"H";"";"";"";"0.0-6.0-3.46";"s";"580";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";202635;"";199;"html-keyboard-response";"";""
"1334";13;"condition1";"";"";"";"";"";"0.0-6.0-0.47";"";"";"0";"";"img2/french/6.jpg";"";202849;"";200;"image-keyboard-response";"";""
"1335";13;"condition1";"";"";"";"";"";"0.0-6.0-1.47";"";"";"1";"";"+";"";203163;"";201;"html-keyboard-response";"";""
"1336";13;"condition1";"";"";"";"";"";"0.0-6.0-2.47";"";"";"2";"";"img2/french/8.jpg";"";203366;"";202;"image-keyboard-response";"";""
"1337";13;"condition1";"D";"R";"";"";"";"0.0-6.0-3.47";"d";"581";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";203948;"";203;"html-keyboard-response";"";""
"1338";13;"condition1";"";"";"";"";"";"0.0-6.0-0.48";"";"";"0";"";"img2/faces/8.jpg";"";204165;"";204;"image-keyboard-response";"";""
"1339";13;"condition1";"";"";"";"";"";"0.0-6.0-1.48";"";"";"1";"";"+";"";204477;"";205;"html-keyboard-response";"";""
"1340";13;"condition1";"";"";"";"";"";"0.0-6.0-2.48";"";"";"2";"";"img2/faces/8.jpg";"";204694;"";206;"image-keyboard-response";"";""
"1341";13;"condition1";"S";"H";"";"";"";"0.0-6.0-3.48";"s";"877";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";205571;"";207;"html-keyboard-response";"";""
"1342";13;"condition1";"";"";"";"";"";"0.0-6.0-0.49";"";"";"0";"";"img2/faces/1.jpg";"";205787;"";208;"image-keyboard-response";"";""
"1343";13;"condition1";"";"";"";"";"";"0.0-6.0-1.49";"";"";"1";"";"+";"";206100;"";209;"html-keyboard-response";"";""
"1344";13;"condition1";"";"";"";"";"";"0.0-6.0-2.49";"";"";"2";"";"img2/faces/2.jpg";"";206316;"";210;"image-keyboard-response";"";""
"1345";13;"condition1";"D";"H";"";"";"";"0.0-6.0-3.49";"d";"831";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";207147;"";211;"html-keyboard-response";"";""
"1346";13;"condition1";"";"";"";"";"";"0.0-6.0-0.50";"";"";"0";"";"img2/jap/11.jpg";"";207360;"";212;"image-keyboard-response";"";""
"1347";13;"condition1";"";"";"";"";"";"0.0-6.0-1.50";"";"";"1";"";"+";"";207672;"";213;"html-keyboard-response";"";""
"1348";13;"condition1";"";"";"";"";"";"0.0-6.0-2.50";"";"";"2";"";"img2/Mjap/11.jpg";"";207889;"";214;"image-keyboard-response";"";""
"1349";13;"condition1";"S";"J";"";"";"";"0.0-6.0-3.50";"s";"2610";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";210500;"";215;"html-keyboard-response";"";""
"1350";13;"condition1";"";"";"";"";"";"0.0-6.0-0.51";"";"";"0";"";"img2/french/12.jpg";"";210711;"";216;"image-keyboard-response";"";""
"1351";13;"condition1";"";"";"";"";"";"0.0-6.0-1.51";"";"";"1";"";"+";"";211027;"";217;"html-keyboard-response";"";""
"1352";13;"condition1";"";"";"";"";"";"0.0-6.0-2.51";"";"";"2";"";"img2/french/12.jpg";"";211243;"";218;"image-keyboard-response";"";""
"1353";13;"condition1";"S";"R";"";"";"";"0.0-6.0-3.51";"s";"1073";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";212316;"";219;"html-keyboard-response";"";""
"1354";13;"condition1";"";"";"";"";"";"0.0-6.0-0.52";"";"";"0";"";"img2/false/4.jpg";"";212533;"";220;"image-keyboard-response";"";""
"1355";13;"condition1";"";"";"";"";"";"0.0-6.0-1.52";"";"";"1";"";"+";"";212847;"";221;"html-keyboard-response";"";""
"1356";13;"condition1";"";"";"";"";"";"0.0-6.0-2.52";"";"";"2";"";"img2/Mfalse/4.jpg";"";213064;"";222;"image-keyboard-response";"";""
"1357";13;"condition1";"S";"M";"";"";"";"0.0-6.0-3.52";"d";"474";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";213539;"";223;"html-keyboard-response";"";""
"1358";13;"condition1";"";"";"";"";"";"0.0-6.0-0.53";"";"";"0";"";"img2/tools/14.jpg";"";213754;"";224;"image-keyboard-response";"";""
"1359";13;"condition1";"";"";"";"";"";"0.0-6.0-1.53";"";"";"1";"";"+";"";214076;"";225;"html-keyboard-response";"";""
"1360";13;"condition1";"";"";"";"";"";"0.0-6.0-2.53";"";"";"2";"";"img2/tools/13.jpg";"";214294;"";226;"image-keyboard-response";"";""
"1361";13;"condition1";"D";"O";"";"";"";"0.0-6.0-3.53";"d";"629";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";214923;"";227;"html-keyboard-response";"";""
"1362";13;"condition1";"";"";"";"";"";"0.0-6.0-0.54";"";"";"0";"";"img2/tools/5.jpg";"";215139;"";228;"image-keyboard-response";"";""
"1363";13;"condition1";"";"";"";"";"";"0.0-6.0-1.54";"";"";"1";"";"+";"";215440;"";229;"html-keyboard-response";"";""
"1364";13;"condition1";"";"";"";"";"";"0.0-6.0-2.54";"";"";"2";"";"img2/Mtools/5.jpg";"";215658;"";230;"image-keyboard-response";"";""
"1365";13;"condition1";"S";"O";"";"";"";"0.0-6.0-3.54";"s";"658";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";216317;"";231;"html-keyboard-response";"";""
"1366";13;"condition1";"";"";"";"";"";"0.0-6.0-0.55";"";"";"0";"";"img2/Mtools/10.jpg";"";216536;"";232;"image-keyboard-response";"";""
"1367";13;"condition1";"";"";"";"";"";"0.0-6.0-1.55";"";"";"1";"";"+";"";216851;"";233;"html-keyboard-response";"";""
