workerid,proliferate.condition,0,1,failed_audio,failed_images,failed_video,internal_node_id,response,rt,stimulus,success,time_elapsed,timeout,trial_index,trial_type,view_history,error
12,condition1,D,O,,,,0.0-6.0-3.57,d,321,"Press S if the two images were the same, Press D if the two images were different.",,126103,,243,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.58,,,img2/Mfrench/14.jpg,,126313,,244,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.58,,,+,,126624,,245,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.58,,,img2/Mfrench/12.jpg,,126839,,246,image-keyboard-response,,
12,condition1,D,R,,,,0.0-6.0-3.58,d,448,"Press S if the two images were the same, Press D if the two images were different.",,127288,,247,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.59,,,img2/french/4.jpg,,127493,,248,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.59,,,+,,127805,,249,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.59,,,img2/Mfrench/4.jpg,,128022,,250,image-keyboard-response,,
12,condition1,S,R,,,,0.0-6.0-3.59,d,353,"Press S if the two images were the same, Press D if the two images were different.",,128376,,251,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.60,,,img2/tools/4.jpg,,128584,,252,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.60,,,+,,128898,,253,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.60,,,img2/Mtools/4.jpg,,129100,,254,image-keyboard-response,,
12,condition1,S,O,,,,0.0-6.0-3.60,d,444,"Press S if the two images were the same, Press D if the two images were different.",,129544,,255,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.61,,,img2/jap/5.jpg,,129754,,256,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.61,,,+,,130066,,257,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.61,,,img2/jap/6.jpg,,130270,,258,image-keyboard-response,,
12,condition1,D,J,,,,0.0-6.0-3.61,d,297,"Press S if the two images were the same, Press D if the two images were different.",,130567,,259,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.62,,,img2/Mfrench/9.jpg,,130783,,260,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.62,,,+,,131090,,261,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.62,,,img2/Mfrench/4.jpg,,131293,,262,image-keyboard-response,,
12,condition1,D,R,,,,0.0-6.0-3.62,d,227,"Press S if the two images were the same, Press D if the two images were different.",,131519,,263,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.63,,,img2/faces/1.jpg,,131726,,264,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.63,,,+,,132035,,265,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.63,,,img2/Mfaces/1.jpg,,132254,,266,image-keyboard-response,,
12,condition1,S,H,,,,0.0-6.0-3.63,d,170,"Press S if the two images were the same, Press D if the two images were different.",,132424,,267,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.64,,,img2/jap/8.jpg,,132629,,268,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.64,,,+,,132942,,269,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.64,,,img2/Mjap/8.jpg,,133159,,270,image-keyboard-response,,
12,condition1,S,J,,,,0.0-6.0-3.64,d,272,"Press S if the two images were the same, Press D if the two images were different.",,133432,,271,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.65,,,img2/faces/4.jpg,,133642,,272,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.65,,,+,,133955,,273,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.65,,,img2/faces/4.jpg,,134173,,274,image-keyboard-response,,
12,condition1,S,H,,,,0.0-6.0-3.65,s,410,"Press S if the two images were the same, Press D if the two images were different.",,134583,,275,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.66,,,img2/false/14.jpg,,134795,,276,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.66,,,+,,135108,,277,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.66,,,img2/Mfalse/14.jpg,,135324,,278,image-keyboard-response,,
12,condition1,S,M,,,,0.0-6.0-3.66,d,100,"Press S if the two images were the same, Press D if the two images were different.",,135424,,279,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.67,,,img2/false/8.jpg,,135635,,280,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.67,,,+,,135947,,281,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.67,,,img2/Mfalse/8.jpg,,136166,,282,image-keyboard-response,,
12,condition1,S,M,,,,0.0-6.0-3.67,d,369,"Press S if the two images were the same, Press D if the two images were different.",,136536,,283,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.68,,,img2/Mtools/2.jpg,,136753,,284,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.68,,,+,,137067,,285,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.68,,,img2/Mtools/11.jpg,,137285,,286,image-keyboard-response,,
12,condition1,D,O,,,,0.0-6.0-3.68,d,178,"Press S if the two images were the same, Press D if the two images were different.",,137463,,287,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.69,,,img2/french/6.jpg,,137674,,288,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.69,,,+,,137984,,289,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.69,,,img2/french/5.jpg,,138202,,290,image-keyboard-response,,
12,condition1,D,R,,,,0.0-6.0-3.69,d,421,"Press S if the two images were the same, Press D if the two images were different.",,138623,,291,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.70,,,img2/faces/5.jpg,,138841,,292,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.70,,,+,,139153,,293,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.70,,,img2/faces/5.jpg,,139357,,294,image-keyboard-response,,
12,condition1,S,H,,,,0.0-6.0-3.70,d,1627,"Press S if the two images were the same, Press D if the two images were different.",,140984,,295,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.71,,,img2/faces/8.jpg,,141208,,296,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.71,,,+,,141520,,297,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.71,,,img2/faces/5.jpg,,141738,,298,image-keyboard-response,,
12,condition1,D,H,,,,0.0-6.0-3.71,d,270,"Press S if the two images were the same, Press D if the two images were different.",,142008,,299,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.72,,,img2/false/2.jpg,,142221,,300,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.72,,,+,,142531,,301,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.72,,,img2/false/11.jpg,,142748,,302,image-keyboard-response,,
12,condition1,D,M,,,,0.0-6.0-3.72,d,235,"Press S if the two images were the same, Press D if the two images were different.",,142983,,303,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.73,,,img2/Mfaces/1.jpg,,143196,,304,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.73,,,+,,143508,,305,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.73,,,img2/Mfaces/4.jpg,,143726,,306,image-keyboard-response,,
12,condition1,D,H,,,,0.0-6.0-3.73,d,369,"Press S if the two images were the same, Press D if the two images were different.",,144095,,307,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.74,,,img2/tools/4.jpg,,144305,,308,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.74,,,+,,144616,,309,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.74,,,img2/tools/12.jpg,,144834,,310,image-keyboard-response,,
12,condition1,D,O,,,,0.0-6.0-3.74,d,230,"Press S if the two images were the same, Press D if the two images were different.",,145063,,311,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.75,,,img2/jap/11.jpg,,145283,,312,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.75,,,+,,145593,,313,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.75,,,img2/Mjap/11.jpg,,145798,,314,image-keyboard-response,,
12,condition1,S,J,,,,0.0-6.0-3.75,d,321,"Press S if the two images were the same, Press D if the two images were different.",,146119,,315,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.76,,,img2/Mfrench/4.jpg,,146344,,316,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.76,,,+,,146654,,317,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.76,,,img2/Mfrench/12.jpg,,146871,,318,image-keyboard-response,,
12,condition1,D,R,,,,0.0-6.0-3.76,d,168,"Press S if the two images were the same, Press D if the two images were different.",,147039,,319,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.77,,,img2/french/5.jpg,,147246,,320,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.77,,,+,,147560,,321,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.77,,,img2/Mfrench/5.jpg,,147776,,322,image-keyboard-response,,
12,condition1,S,R,,,,0.0-6.0-3.77,d,455,"Press S if the two images were the same, Press D if the two images were different.",,148231,,323,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.78,,,img2/Mfaces/8.jpg,,148445,,324,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.78,,,+,,148757,,325,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.78,,,img2/Mfaces/5.jpg,,148975,,326,image-keyboard-response,,
12,condition1,D,H,,,,0.0-6.0-3.78,d,144,"Press S if the two images were the same, Press D if the two images were different.",,149120,,327,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.79,,,img2/faces/12.jpg,,149335,,328,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.79,,,+,,149647,,329,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.79,,,img2/Mfaces/12.jpg,,149853,,330,image-keyboard-response,,
12,condition1,S,H,,,,0.0-6.0-3.79,s,747,"Press S if the two images were the same, Press D if the two images were different.",,150600,,331,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.80,,,img2/tools/3.jpg,,150806,,332,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.80,,,+,,151119,,333,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.80,,,img2/tools/3.jpg,,151336,,334,image-keyboard-response,,
12,condition1,S,O,,,,0.0-6.0-3.80,s,391,"Press S if the two images were the same, Press D if the two images were different.",,151728,,335,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.81,,,img2/Mtools/5.jpg,,151944,,336,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.81,,,+,,152255,,337,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.81,,,img2/Mtools/6.jpg,,152474,,338,image-keyboard-response,,
12,condition1,D,O,,,,0.0-6.0-3.81,d,157,"Press S if the two images were the same, Press D if the two images were different.",,152631,,339,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.82,,,img2/jap/3.jpg,,152846,,340,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.82,,,+,,153157,,341,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.82,,,img2/jap/4.jpg,,153373,,342,image-keyboard-response,,
12,condition1,D,J,,,,0.0-6.0-3.82,d,306,"Press S if the two images were the same, Press D if the two images were different.",,153679,,343,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.83,,,img2/tools/2.jpg,,153888,,344,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.83,,,+,,154202,,345,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.83,,,img2/Mtools/2.jpg,,154405,,346,image-keyboard-response,,
12,condition1,S,O,,,,0.0-6.0-3.83,d,315,"Press S if the two images were the same, Press D if the two images were different.",,154720,,347,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.84,,,img2/tools/14.jpg,,154933,,348,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.84,,,+,,155244,,349,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.84,,,img2/tools/14.jpg,,155462,,350,image-keyboard-response,,
12,condition1,S,O,,,,0.0-6.0-3.84,s,425,"Press S if the two images were the same, Press D if the two images were different.",,155887,,351,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.85,,,img2/false/9.jpg,,156101,,352,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.85,,,+,,156413,,353,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.85,,,img2/false/9.jpg,,156630,,354,image-keyboard-response,,
12,condition1,S,M,,,,0.0-6.0-3.85,s,585,"Press S if the two images were the same, Press D if the two images were different.",,157216,,355,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.86,,,img2/false/12.jpg,,157422,,356,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.86,,,+,,157734,,357,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.86,,,img2/Mfalse/12.jpg,,157951,,358,image-keyboard-response,,
12,condition1,S,M,,,,0.0-6.0-3.86,d,240,"Press S if the two images were the same, Press D if the two images were different.",,158191,,359,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.87,,,img2/french/14.jpg,,158402,,360,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.87,,,+,,158713,,361,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.87,,,img2/french/12.jpg,,158918,,362,image-keyboard-response,,
12,condition1,D,R,,,,0.0-6.0-3.87,d,761,"Press S if the two images were the same, Press D if the two images were different.",,159679,,363,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.88,,,img2/false/4.jpg,,159903,,364,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.88,,,+,,160214,,365,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.88,,,img2/false/4.jpg,,160429,,366,image-keyboard-response,,
12,condition1,S,M,,,,0.0-6.0-3.88,s,339,"Press S if the two images were the same, Press D if the two images were different.",,160768,,367,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.89,,,img2/french/8.jpg,,160975,,368,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.89,,,+,,161286,,369,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.89,,,img2/french/5.jpg,,161505,,370,image-keyboard-response,,
12,condition1,D,R,,,,0.0-6.0-3.89,d,247,"Press S if the two images were the same, Press D if the two images were different.",,161752,,371,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.90,,,img2/Mfaces/14.jpg,,161970,,372,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.90,,,+,,162282,,373,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.90,,,img2/Mfaces/12.jpg,,162501,,374,image-keyboard-response,,
12,condition1,D,H,,,,0.0-6.0-3.90,d,530,"Press S if the two images were the same, Press D if the two images were different.",,163032,,375,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.91,,,img2/french/11.jpg,,163236,,376,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.91,,,+,,163546,,377,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.91,,,img2/french/3.jpg,,163751,,378,image-keyboard-response,,
12,condition1,D,R,,,,0.0-6.0-3.91,d,416,"Press S if the two images were the same, Press D if the two images were different.",,164167,,379,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.92,,,img2/french/8.jpg,,164374,,380,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.92,,,+,,164686,,381,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.92,,,img2/Mfrench/8.jpg,,164904,,382,image-keyboard-response,,
12,condition1,S,R,,,,0.0-6.0-3.92,d,351,"Press S if the two images were the same, Press D if the two images were different.",,165255,,383,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.93,,,img2/Mjap/12.jpg,,165462,,384,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.93,,,+,,165773,,385,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.93,,,img2/Mjap/9.jpg,,165989,,386,image-keyboard-response,,
12,condition1,D,J,,,,0.0-6.0-3.93,d,426,"Press S if the two images were the same, Press D if the two images were different.",,166415,,387,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.94,,,img2/french/2.jpg,,166641,,388,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.94,,,+,,166951,,389,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.94,,,img2/french/2.jpg,,167170,,390,image-keyboard-response,,
12,condition1,S,R,,,,0.0-6.0-3.94,s,405,"Press S if the two images were the same, Press D if the two images were different.",,167575,,391,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.95,,,img2/Mfalse/12.jpg,,167779,,392,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.95,,,+,,168091,,393,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.95,,,img2/Mfalse/9.jpg,,168308,,394,image-keyboard-response,,
12,condition1,D,M,,,,0.0-6.0-3.95,d,307,"Press S if the two images were the same, Press D if the two images were different.",,168616,,395,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.96,,,img2/tools/5.jpg,,168822,,396,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.96,,,+,,169132,,397,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.96,,,img2/Mtools/5.jpg,,169353,,398,image-keyboard-response,,
12,condition1,S,O,,,,0.0-6.0-3.96,d,526,"Press S if the two images were the same, Press D if the two images were different.",,169879,,399,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.97,,,img2/jap/1.jpg,,170090,,400,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.97,,,+,,170401,,401,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.97,,,img2/jap/1.jpg,,170618,,402,image-keyboard-response,,
12,condition1,S,J,,,,0.0-6.0-3.97,s,357,"Press S if the two images were the same, Press D if the two images were different.",,170975,,403,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.98,,,img2/false/1.jpg,,171179,,404,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.98,,,+,,171491,,405,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.98,,,img2/false/4.jpg,,171708,,406,image-keyboard-response,,
12,condition1,D,M,,,,0.0-6.0-3.98,d,179,"Press S if the two images were the same, Press D if the two images were different.",,171888,,407,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.99,,,img2/jap/3.jpg,,172098,,408,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.99,,,+,,172408,,409,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.99,,,img2/Mjap/3.jpg,,172626,,410,image-keyboard-response,,
12,condition1,S,J,,,,0.0-6.0-3.99,d,525,"Press S if the two images were the same, Press D if the two images were different.",,173151,,411,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.100,,,img2/Mfrench/6.jpg,,173359,,412,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.100,,,+,,173670,,413,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.100,,,img2/Mfrench/5.jpg,,173887,,414,image-keyboard-response,,
12,condition1,D,R,,,,0.0-6.0-3.100,d,280,"Press S if the two images were the same, Press D if the two images were different.",,174167,,415,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.101,,,img2/faces/11.jpg,,174382,,416,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.101,,,+,,174693,,417,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.101,,,img2/faces/3.jpg,,174913,,418,image-keyboard-response,,
12,condition1,D,H,,,,0.0-6.0-3.101,d,326,"Press S if the two images were the same, Press D if the two images were different.",,175240,,419,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.102,,,img2/false/2.jpg,,175457,,420,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.102,,,+,,175768,,421,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.102,,,img2/Mfalse/2.jpg,,175985,,422,image-keyboard-response,,
12,condition1,S,M,,,,0.0-6.0-3.102,d,358,"Press S if the two images were the same, Press D if the two images were different.",,176343,,423,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.103,,,img2/false/10.jpg,,176562,,424,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.103,,,+,,176872,,425,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.103,,,img2/false/10.jpg,,177076,,426,image-keyboard-response,,
12,condition1,S,M,,,,0.0-6.0-3.103,s,347,"Press S if the two images were the same, Press D if the two images were different.",,177424,,427,html-keyboard-response,,
